Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
38.5377234455206,-66.74929501567999,-8.10095590324315,443.16
51.57354051358233,-57.278219528434995,-8.10095590324315,443.37
62.35534638389601,-45.30381099640577,-8.10095590324315,443.56
70.4119244030842,-31.34940853202921,-8.10095590324315,443.7
75.39116345195778,-16.024886483650825,-8.10095590324315,443.81
0.0,0.0,0.0,443.57,Centro
73.70688001287441,0.0,-23.948817064058417,443.95
72.0962078421676,15.32452204837843,-23.948817064058417,443.97
67.33458543276961,29.97928894802733,-23.948817064058417,443.91
59.63011853277054,43.32381706405843,-23.948817064058417,443.89
49.31952931583426,54.77488648365079,-23.948817064058417,443.83
36.85344000643721,63.832030524840725,-23.948817064058417,443.75
22.77667852633334,70.09940853202922,-23.948817064058417,443.71
7.704466899999083,73.30310601208575,-23.948817064058417,443.65
-7.70446689999909,73.30310601208575,-23.948817064058417,443.57
-22.776678526333328,70.09940853202923,-23.948817064058417,443.59
-36.85344000643719,63.83203052484073,-23.948817064058417,443.58
-49.31952931583426,54.77488648365079,-23.948817064058417,443.6
-59.63011853277053,43.32381706405844,-23.948817064058417,443.69
-67.33458543276961,29.979288948027346,-23.948817064058417,443.71
-72.0962078421676,15.324522048378428,-23.948817064058417,443.68
-73.70688001287441,9.026489468290467e-15,-23.948817064058417,443.57
-72.09620784216759,-15.324522048378443,-23.948817064058417,443.56
-67.33458543276961,-29.97928894802733,-23.948817064058417,443.43
-59.63011853277055,-43.323817064058424,-23.948817064058417,443.4
-49.31952931583425,-54.774886483650796,-23.948817064058417,443.22
-36.85344000643724,-63.83203052484071,-23.948817064058417,443.16
-22.776678526333345,-70.09940853202922,-23.948817064058417,443.09
-7.704466899999076,-73.30310601208576,-23.948817064058417,443.11
7.704466899999049,-73.30310601208576,-23.948817064058417,443.08
22.77667852633332,-70.09940853202923,-23.948817064058417,443.16
36.85344000643721,-63.832030524840725,-23.948817064058417,443.32
49.31952931583423,-54.77488648365081,-23.948817064058417,443.39
59.63011853277053,-43.323817064058446,-23.948817064058417,443.48
67.33458543276963,-29.979288948027325,-23.948817064058417,443.72
72.09620784216759,-15.32452204837847,-23.948817064058417,443.86
0.0,0.0,0.0,443.51,Centro
67.116968793294,0.0,-38.749999999999986,443.82
65.65030199368624,13.954402464376546,-38.749999999999986,443.95
61.31440197185393,27.298930580407646,-38.749999999999986,443.83
54.29876836470786,39.45036443527236,-38.749999999999986,443.82
44.910018025625384,49.87762806046419,-38.749999999999986,443.72
33.55848439664701,58.12500000000001,-38.749999999999986,443.67
20.740283968060858,63.83203052484073,-38.749999999999986,443.59
7.015633607146076,66.74929501568,-38.749999999999986,443.58
-7.015633607146082,66.74929501568,-38.749999999999986,443.49
-20.74028396806085,63.83203052484074,-38.749999999999986,443.52
-33.55848439664699,58.125000000000014,-38.749999999999986,443.5
-44.910018025625384,49.87762806046419,-38.749999999999986,443.58
-54.298768364707854,39.45036443527237,-38.749999999999986,443.51
-61.314401971853925,27.29893058040766,-38.749999999999986,443.64
-65.65030199368624,13.954402464376544,-38.749999999999986,443.57
-67.116968793294,8.21945810011803e-15,-38.749999999999986,443.62
-65.65030199368624,-13.954402464376557,-38.749999999999986,443.54
-61.31440197185393,-27.298930580407646,-38.749999999999986,443.44
-54.29876836470787,-39.450364435272355,-38.749999999999986,443.36
-44.91001802562538,-49.8776280604642,-38.749999999999986,443.28
-33.55848439664703,-58.12499999999999,-38.749999999999986,443.14
-20.740283968060865,-63.83203052484073,-38.749999999999986,443.12
-7.01563360714607,-66.74929501568002,-38.749999999999986,443.05
7.015633607146044,-66.74929501568002,-38.749999999999986,443.15
20.740283968060844,-63.83203052484074,-38.749999999999986,443.26
33.55848439664701,-58.12500000000001,-38.749999999999986,443.33
44.910018025625355,-49.87762806046421,-38.749999999999986,443.43
54.298768364707854,-39.45036443527238,-38.749999999999986,443.55
61.31440197185394,-27.298930580407642,-38.749999999999986,443.66
65.65030199368624,-13.954402464376582,-38.749999999999986,443.75
0.0,0.0,0.0,443.48,Centro
57.593723974498054,0.0,-51.85762199281152,443.9
56.33516292298034,11.974408532029214,-51.85762199281152,443.91
52.61448492562446,23.425477951621573,-51.85762199281152,443.86
46.59430146470877,33.8527415768134,-51.85762199281152,443.93
38.53772344552059,42.80047795162157,-51.85762199281152,443.85
28.796861987249034,49.87762806046418,-51.85762199281152,443.71
17.79743947745974,54.77488648365078,-51.85762199281152,443.71
6.020183460915693,57.27821952843497,-51.85762199281152,443.7
-6.020183460915698,57.27821952843497,-51.85762199281152,443.66
-17.797439477459736,54.77488648365079,-51.85762199281152,443.64
-28.796861987249013,49.87762806046418,-51.85762199281152,443.65
-38.53772344552059,42.80047795162157,-51.85762199281152,443.63
-46.594301464708764,33.8527415768134,-51.85762199281152,443.71
-52.61448492562445,23.425477951621584,-51.85762199281152,443.68
-56.33516292298034,11.974408532029212,-51.85762199281152,443.67
-57.593723974498054,7.053196971634522e-15,-51.85762199281152,443.59
-56.33516292298033,-11.974408532029223,-51.85762199281152,443.53
-52.61448492562446,-23.425477951621573,-51.85762199281152,443.52
-46.59430146470878,-33.85274157681339,-51.85762199281152,443.41
-38.53772344552059,-42.80047795162158,-51.85762199281152,443.37
-28.796861987249052,-49.87762806046417,-51.85762199281152,443.29
-17.797439477459747,-54.77488648365078,-51.85762199281152,443.23
-6.020183460915686,-57.278219528434974,-51.85762199281152,443.28
6.020183460915665,-57.278219528434974,-51.85762199281152,443.33
17.79743947745973,-54.77488648365079,-51.85762199281152,443.38
28.796861987249034,-49.87762806046418,-51.85762199281152,443.43
38.53772344552057,-42.800477951621595,-51.85762199281152,443.52
46.594301464708764,-33.85274157681341,-51.85762199281152,443.63
52.61448492562447,-23.42547795162157,-51.85762199281152,443.78
56.33516292298033,-11.974408532029244,-51.85762199281152,443.9
0.0,0.0,0.0,443.5,Centro
45.55335705266668,0.0,-62.69881706405842,443.79
44.557906906436294,9.471075487245031,-62.69881706405842,443.8
41.615062415835176,18.52821952843497,-62.69881706405842,443.83
36.85344000643721,26.77559146797079,-62.69881706405842,443.84
