Fecha procesado,2026-05-27 18:28:17
Fecha y Hora,2026-05-27 12:47:21
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Radio maximo (mm),85
Paso radial (mm),85
Resol theta (deg),4
Resol phi (deg),4
Sentido cascarones,adentro_afuera
Sigma (automatico),1.0
Archivo origen,Measurement_Spherical_85_85_4_4_R2.csv

X,Y,Z,T_robot (C),radio,theta_deg,phi_deg,x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
-54.1052,7.604,65.1138,21.3,84.99999999999999,39.99999999999999,171.99999999999997,459.9800504744876,36.393531787111016,59.262986900265524,465.2077359704938
-53.443,11.3597,65.1138,23.4,84.99999999999999,39.99999999999999,167.99999999999997,459.8928859512903,36.60298690026553,59.266518687376546,465.13843685073874
-52.5204,15.06,65.1138,22.5,84.99999999999999,39.99999999999999,163.99999999999997,459.8020785984068,36.815973800531054,59.24999999999999,465.06336117812685
-51.3419,18.6869,65.1138,22.6,84.99999999999999,39.99999999999999,159.99999999999997,459.66576180898056,37.09457108631444,59.20402619946894,464.94487469132883
-49.9133,22.2228,65.1138,22.2,84.99999999999999,39.99999999999999,155.99999999999997,459.567820452618,37.25108977369099,59.17298690026553,464.85660978800365
-48.2416,25.6505,65.1138,22.2,84.99999999999999,39.99999999999999,151.99999999999997,459.38184665208695,37.34646821288898,59.14,464.67620911927247
-46.3348,28.9532,65.1138,22.2,84.99999999999999,39.99999999999999,147.99999999999997,459.2292231668346,37.60999999999999,59.121634660536486,464.54424890999167
-44.2022,32.1148,65.1138,22.4,84.99999999999999,39.99999999999999,143.99999999999997,459.0351159731599,37.578910226309,59.143531787111016,464.35263490427445
-41.8543,35.12,65.1138,22.1,84.99999999999999,39.99999999999999,139.99999999999997,458.90158418604886,37.59108977369098,59.09298690026554,464.21518189265845
-39.3025,37.954,65.1138,22.0,84.99999999999999,39.99999999999999,136.0,458.7662362665691,37.64646821288897,59.05,464.0804010159205
-36.5593,40.6032,65.1138,20.9,84.99999999999999,39.99999999999999,131.99999999999997,458.5776084610676,37.72249248790761,59.04054488684549,463.8989064030094
-33.6379,43.0545,65.1138,22.0,84.99999999999999,39.99999999999999,128.0,458.35579232869884,37.60810287342546,59.05433913999456,463.67210044844074
-30.5526,45.2961,65.1138,23.2,84.99999999999999,39.99999999999999,124.0,458.1910897736909,37.67,58.96108977369099,463.50244201654834
-27.3185,47.317,65.1138,21.8,84.99999999999999,39.99999999999999,119.99999999999997,458.04569137972345,37.49,58.99651868737655,463.3486211361364
-23.9513,49.1074,65.1138,21.3,84.99999999999999,39.99999999999999,115.99999999999997,457.87945511315456,37.44755798657997,58.98651868737653,463.17958115695666
-20.4674,50.6585,65.1138,22.0,84.99999999999999,39.99999999999999,112.0,457.7880523989378,37.35,58.98,463.08051548214877
-16.8837,51.9628,65.1138,20.8,84.99999999999999,39.99999999999999,107.99999999999997,457.7401309973447,37.23298690026552,58.98701309973446,463.02461117462195
-13.2179,53.014,65.1138,22.4,84.99999999999999,39.99999999999999,104.0,457.5601009489751,37.11755798657996,58.97646821288896,462.8360216039686
-9.4876,53.8069,65.1138,21.8,84.99999999999999,39.99999999999999,100.0,457.5294551131544,36.93054488684549,58.94054488684549,462.78618742712877
-5.7111,54.3376,65.1138,21.1,84.99999999999999,39.99999999999999,96.0,457.3429869002655,36.817013099734474,58.949999999999996,462.59399328184367
-1.9068,54.6037,65.1138,22.5,84.99999999999999,39.99999999999999,91.99999999999999,457.3795055876421,36.65945511315449,58.98537843919797,462.6220948575681
1.9068,54.6037,65.1138,21.9,84.99999999999999,39.99999999999999,87.99999999999999,457.34651868737654,36.442986900265524,59.01810287342546,462.5765514122544
5.7111,54.3376,65.1138,22.9,84.99999999999999,39.99999999999999,83.99999999999999,457.34457108631443,36.30293642577794,59.05407667395651,462.56820455698477
9.4876,53.8069,65.1138,21.6,84.99999999999999,39.99999999999999,79.99999999999999,457.3364682128889,36.040544886845495,59.09701309973447,462.54515778515037
13.2179,53.014,65.1138,22.8,84.99999999999999,39.99999999999999,75.99999999999999,457.34077683316536,35.970544886845495,59.14054488684549,462.5495328106307
16.8837,51.9628,65.1138,22.2,84.99999999999999,39.99999999999999,71.99999999999999,457.488910226309,35.771089773690996,59.230544886845486,462.69204800952207
20.4674,50.6585,65.1138,21.2,84.99999999999999,39.99999999999999,68.0,457.46625622133854,35.652986900265525,59.260544886845494,462.6643742891425
23.9513,49.1074,65.1138,22.3,84.99999999999999,39.99999999999999,64.0,457.60428866550694,35.5205448868455,59.309455113154506,462.79693773829393
27.3185,47.317,65.1138,22.7,84.99999999999999,39.99999999999999,59.999999999999986,457.73321884658543,35.49999999999999,59.363531787111015,462.92977711732414
30.5526,45.2961,65.1138,22.9,84.99999999999999,39.99999999999999,56.0,457.8176084610675,35.34646821288898,59.365973800531044,463.0017864732505
33.6379,43.0545,65.1138,22.5,84.99999999999999,39.99999999999999,52.0,458.0175075120923,35.539455113154496,59.402442013420035,463.2188901313149
36.5593,40.6032,65.1138,21.8,84.99999999999999,39.99999999999999,48.0,458.1049345013276,35.27,59.43701309973447,463.28917798787796
39.3025,37.954,65.1138,22.2,84.99999999999999,39.99999999999999,43.99999999999999,458.25298690026546,35.309999999999995,59.43999999999999,463.4390032172679
41.8543,35.12,65.1138,22.0,84.99999999999999,39.99999999999999,39.99999999999999,458.36433913999457,35.35298690026552,59.46945511315451,463.5561639860588
44.2022,32.1148,65.1138,22.2,84.99999999999999,39.99999999999999,35.99999999999999,458.48108977369094,35.30592332604348,59.48059536133307,463.66945028383566
46.3348,28.9532,65.1138,22.1,84.99999999999999,39.99999999999999,32.0,458.6375075120923,35.407820452618004,59.44163466053648,463.82689117517333
48.2416,25.6505,65.1138,21.0,84.99999999999999,39.99999999999999,28.0,458.7361047978758,35.49701309973447,59.45701309973446,463.93317211735615
49.9133,22.2228,65.1138,21.8,84.99999999999999,39.99999999999999,24.0,458.77462156080196,35.64348131262345,59.4883653394635,463.9865049320959
51.3419,18.6869,65.1138,21.9,84.99999999999999,39.99999999999999,19.999999999999996,458.84976805368,35.68353178711102,59.48651868737654,464.0636486402068
52.5204,15.06,65.1138,22.0,84.99999999999999,39.99999999999999,16.0,458.9459233260434,35.88,59.52348131262345,464.1786076125964
53.443,11.3597,65.1138,22.0,84.99999999999999,39.99999999999999,12.0,458.984621560802,35.88402619946894,59.49462156080202,464.21348123493766
54.1052,7.604,65.1138,22.5,84.99999999999999,39.99999999999999,8.0,459.0084158139511,35.88,59.51701309973447,464.23956642701944
54.5039,3.8113,65.1138,22.2,84.99999999999999,39.99999999999999,4.0,459.02914217262884,36.23701309973447,59.49348131262344,464.2847712350959
54.6369,0.0,65.1138,21.8,84.99999999999999,39.99999999999999,0.0,458.9613017652414,36.239455113154506,59.47701309973446,464.2157792581046
59.046,0.0,61.1439,22.2,84.99999999999999,43.99999999999999,0.0,459.1011402481786,36.291089773690985,59.51,464.3622941994105
58.9021,4.1188,61.1439,23.0,84.99999999999999,43.99999999999999,4.0,459.1848835554914,36.11402619946894,59.52244201342003,464.43288134826014
58.4713,8.2176,61.1439,20.4,84.99999999999999,43.99999999999999,8.0,459.1913017652414,36.03646821288897,59.53999999999999,464.4354532743119
57.7557,12.2763,61.1439,22.2,84.99999999999999,43.99999999999999,12.0,459.1169626252468,36.03,59.529455113154505,464.3600998108056
56.7586,16.2753,61.1439,21.7,84.99999999999999,43.99999999999999,16.0,459.00787092710556,35.77701309973447,59.52402619946894,464.23197857791746
55.4851,20.1949,61.1439,22.2,84.99999999999999,43.99999999999999,19.999999999999996,459.07130176524134,35.59755798657997,59.55592332604348,464.28499248011315
53.9412,24.0162,61.1439,22.5,84.99999999999999,43.99999999999999,24.0,458.931352239729,35.379999999999995,59.538910226309,464.1277973786128
52.1345,27.7204,61.1439,22.2,84.99999999999999,43.99999999999999,28.0,458.8367506336964,35.34646821288898,59.54348131262343,464.03228628409084
50.0738,31.2896,61.1439,22.4,84.99999999999999,43.99999999999999,32.0,458.72836533946344,35.26163466053649,59.4894551131545,463.9117279349698
47.7692,34.7063,61.1439,22.2,84.99999999999999,43.99999999999999,35.99999999999999,458.5734308381359,35.23298690026552,59.49298690026552,463.75680084165674
45.2318,37.954,61.1439,22.6,84.99999999999999,43.99999999999999,39.99999999999999,458.50971757919245,35.13488402684006,59.434621560802015,463.6788710198105
42.4741,41.0168,61.1439,22.3,84.99999999999999,43.99999999999999,43.99999999999999,458.30745703760476,35.2105448868455,59.422391538932445,463.4830398878806
39.5095,43.8797,61.1439,21.5,84.99999999999999,43.99999999999999,48.0,458.18130176524136,35.112936425777946,59.462391538932444,463.3560181968733
36.3523,46.5289,61.1439,21.7,84.99999999999999,43.99999999999999,52.0,457.933531787111,35.15,59.331897126574525,463.0970913876003
33.0181,48.9513,61.1439,22.0,84.99999999999999,43.99999999999999,56.0,457.79374377866145,35.2,59.32293642577795,462.96151311859563
29.523,51.1353,61.1439,21.4,84.99999999999999,43.99999999999999,59.999999999999986,457.70049441235784,35.271089773690996,59.30353178711102,462.8722299312905
25.884,53.0702,61.1439,22.4,84.99999999999999,43.99999999999999,64.0,457.5560848431063,35.43566086000543,59.23511597315993,462.73324475543245
22.119,54.7465,61.1439,21.6,84.99999999999999,43.99999999999999,68.0,457.36945511315446,35.62348131262345,59.20054488684549,462.5587048215978
18.2462,56.156,61.1439,22.2,84.99999999999999,43.99999999999999,71.99999999999999,457.24005047448753,35.707013099734475,59.160000000000004,462.43200596673296
14.2845,57.292,61.1439,21.8,84.99999999999999,43.99999999999999,75.99999999999999,457.23597380053104,35.91054488684549,59.09,462.4347857497207
10.2532,58.1489,61.1439,22.2,84.99999999999999,43.99999999999999,79.99999999999999,457.1389607007966,36.05,59.054026199468936,462.3451199060849
6.172,58.7225,61.1439,22.6,84.99999999999999,43.99999999999999,83.99999999999999,457.0615841860489,36.42891022630901,59.00108977369098,462.29155933611884
2.0607,59.01,61.1439,23.0,84.99999999999999,43.99999999999999,87.99999999999999,457.01114024817855,36.580544886845495,58.98353178711101,462.25142033014885
-2.0607,59.01,61.1439,21.1,84.99999999999999,43.99999999999999,91.99999999999999,457.13298690026545,36.75,58.93999999999998,462.37977227854407
-6.172,58.7225,61.1439,21.6,84.99999999999999,43.99999999999999,96.0,457.0996365849867,37.016468212888974,58.899999999999984,462.36295989739784
-10.2532,58.1489,61.1439,21.8,84.99999999999999,43.99999999999999,100.0,457.19329984079116,37.016468212888974,58.896468212888976,462.4551073414794
-14.2845,57.292,61.1439,21.3,84.99999999999999,43.99999999999999,104.0,457.2980523989378,37.15298690026552,58.88706357422205,462.56841593419176
-18.2462,56.156,61.1439,21.3,84.99999999999999,43.99999999999999,107.99999999999997,457.4616851350241,37.322986900265526,58.92353178711101,462.74850763238555
-22.119,54.7465,61.1439,21.9,84.99999999999999,43.99999999999999,112.0,457.6551664476475,37.62891022630901,58.91592332604348,462.9635755460723
-25.884,53.0702,61.1439,22.2,84.99999999999999,43.99999999999999,115.99999999999997,457.8807064039084,37.65646821288897,58.95646821288897,463.1939291909468
-29.523,51.1353,61.1439,22.0,84.99999999999999,43.99999999999999,119.99999999999997,457.9538447276365,37.70054488684549,58.98,463.272808813111
-33.0181,48.9513,61.1439,21.8,84.99999999999999,43.99999999999999,124.0,458.08739646951693,37.96836533946351,58.99326932107297,463.4283821648821
-36.3523,46.5289,61.1439,21.9,84.99999999999999,43.99999999999999,128.0,458.3111402481785,38.086468212888974,59.02978800844953,463.66388279532777
-39.5095,43.8797,61.1439,21.7,84.99999999999999,43.99999999999999,131.99999999999997,458.52298690026544,37.9294551131545,59.06810287342545,463.8652971048679
-42.4741,41.0168,61.1439,21.5,84.99999999999999,43.99999999999999,136.0,458.65402619946894,38.16108977369099,59.049455113154494,464.01144670240546
-45.2318,37.954,61.1439,22.0,84.99999999999999,43.99999999999999,139.99999999999997,458.91675063369644,38.04348131262344,59.08592332604348,464.26612714892883
-47.7692,34.7063,61.1439,21.8,84.99999999999999,43.99999999999999,143.99999999999997,459.1289301810784,37.88,59.11168513502406,464.4657794162275
-50.0738,31.2896,61.1439,22.6,84.99999999999999,43.99999999999999,147.99999999999997,459.4224420134201,37.57407667395652,59.169999999999995,464.7385075109171
-52.1345,27.7204,61.1439,22.1,84.99999999999999,43.99999999999999,151.99999999999997,459.5758223770684,37.5605448868455,59.21999999999999,464.8954069957623
-53.9412,24.0162,61.1439,20.6,84.99999999999999,43.99999999999999,155.99999999999997,459.76976805368,37.453531787111025,59.243531787111024,465.0815011565965
-55.4851,20.1949,61.1439,22.4,84.99999999999999,43.99999999999999,159.99999999999997,459.8532188465854,37.16353178711102,59.25298690026552,465.1419433195207
-56.7586,16.2753,61.1439,21.9,84.99999999999999,43.99999999999999,163.99999999999997,459.99194760106207,37.05298690026553,59.28298690026551,465.27410010859893
-57.7557,12.2763,61.1439,22.2,84.99999999999999,43.99999999999999,167.99999999999997,460.1132693210729,36.86646821288897,59.30244201342002,465.3817107628674
-58.4713,8.2176,61.1439,22.0,84.99999999999999,43.99999999999999,171.99999999999997,460.20537843919794,36.610544886845496,59.29945511315449,465.45219702778735
-58.9021,4.1188,61.1439,22.8,84.99999999999999,43.99999999999999,175.99999999999997,460.1989607007966,36.44,59.33244201342003,465.43667206760705
-59.046,0.0,61.1439,21.7,84.99999999999999,43.99999999999999,180.0,460.27836533946345,36.09646821288897,59.347013099734475,465.49027549549595
-58.9021,-4.1188,61.1439,22.3,84.99999999999999,43.99999999999999,183.99999999999997,460.25244201342,35.82651868737655,59.35298690026552,465.44454758279915
-58.4713,-8.2176,61.1439,21.8,84.99999999999999,43.99999999999999,188.0,460.2245206118269,35.69592332604348,59.33353178711102,465.4044223133433
-57.7557,-12.2763,61.1439,22.5,84.99999999999999,43.99999999999999,192.0,460.0830373747531,35.35108977369099,59.35945511315449,465.241491850734
-56.7586,-16.2753,61.1439,22.1,84.99999999999999,43.99999999999999,196.0,460.0946720352895,35.11646821288897,59.37244201342003,465.2368863768697
-55.4851,-20.1949,61.1439,22.5,84.99999999999999,43.99999999999999,200.0,459.9670130997344,34.773531787111025,59.35755798657996,465.0829725360526
-53.9412,-24.0162,61.1439,22.3,84.99999999999999,43.99999999999999,204.0,459.75656916186404,34.67701309973447,59.34646821288897,464.86621883543063
-52.1345,-27.7204,61.1439,21.1,84.99999999999999,43.99999999999999,208.0,459.61163466053637,34.4794551131545,59.3394551131545,464.7072825697446
-50.0738,-31.2896,61.1439,22.5,84.99999999999999,43.99999999999999,212.0,459.3821290728943,34.322986900265526,59.315923326043475,464.46570024203317
-47.7692,-34.7063,61.1439,22.7,84.99999999999999,43.99999999999999,215.99999999999994,459.1346215608019,34.2594551131545,59.25864776027097,464.2088951267596
-45.2318,-37.954,61.1439,22.0,84.99999999999999,43.99999999999999,220.0,458.895973800531,34.23,59.25701309973447,463.9704745690611
-42.4741,-41.0168,61.1439,22.3,84.99999999999999,43.99999999999999,224.0,458.65651868737655,34.076518687376556,59.25755798657996,463.7224055820549
-39.5095,-43.8797,61.1439,21.6,84.99999999999999,43.99999999999999,228.0,458.4054793881731,34.04353178711102,59.23,463.46816340460845
-36.3523,-46.5289,61.1439,21.5,84.99999999999999,43.99999999999999,231.99999999999994,458.1491222178594,34.02298690026552,59.168102873425454,463.2051880368472
-33.0181,-48.9513,61.1439,22.8,84.99999999999999,43.99999999999999,236.0,457.8656608600055,34.099999999999994,59.175923326043474,462.9314887715669
-29.523,-51.1353,61.1439,22.8,84.99999999999999,43.99999999999999,239.99999999999994,457.57298690026545,34.072986900265526,59.109999999999985,462.6316016844679
-25.884,-53.0702,61.1439,22.8,84.99999999999999,43.99999999999999,243.99999999999994,457.390262466038,34.029999999999994,59.09244201342003,462.4454668410758
-22.119,-54.7465,61.1439,22.1,84.99999999999999,43.99999999999999,248.0,457.23387477600613,34.2105448868455,58.975428913685555,462.28917231500077
-18.2462,-56.156,61.1439,22.2,84.99999999999999,43.99999999999999,252.0,456.9305448868455,34.3394551131545,58.99353178711103,462.0010366014072
-14.2845,-57.292,61.1439,21.4,84.99999999999999,43.99999999999999,256.0,456.7998990510247,34.5394551131545,58.906569161864134,461.8756386982988
-10.2532,-58.1489,61.1439,22.6,84.99999999999999,43.99999999999999,259.99999999999994,456.6129869002655,34.832986900265524,58.86597380053105,461.70765604856604
-6.172,-58.7225,61.1439,23.1,84.99999999999999,43.99999999999999,263.99999999999994,456.48462156080194,34.96298690026553,58.86999999999999,461.5910496039722
-2.0607,-59.01,61.1439,22.8,84.99999999999999,43.99999999999999,267.99999999999994,456.461352239729,35.26701309973448,58.885923326043475,461.5931978132471
2.0607,-59.01,61.1439,22.0,84.99999999999999,43.99999999999999,272.0,456.3753784391979,35.53,58.88353178711103,461.528046018056
6.172,-58.7225,61.1439,23.0,84.99999999999999,43.99999999999999,276.0,456.35891022630904,35.703481312623445,58.887557986579964,461.52566343206536
10.2532,-58.1489,61.1439,23.3,84.99999999999999,43.99999999999999,279.99999999999994,456.2884662884386,35.97407667395652,58.89244201342002,461.47764668150865
14.2845,-57.292,61.1439,20.6,84.99999999999999,43.99999999999999,283.99999999999994,456.2724924879075,36.156468212888974,58.95244201342003,461.4837678771626
18.2462,-56.156,61.1439,23.5,84.99999999999999,43.99999999999999,287.99999999999994,456.3581028734254,36.26701309973446,59.00402619946894,461.58367541016423
22.119,-54.7465,61.1439,22.2,84.99999999999999,43.99999999999999,291.99999999999994,456.45701309973435,36.53298690026553,58.949999999999996,461.6955343511415
25.884,-53.0702,61.1439,23.7,84.99999999999999,43.99999999999999,295.99999999999994,456.5629364257778,36.68402619946894,59.0094551131545,461.8198225376251
29.523,-51.1353,61.1439,22.3,84.99999999999999,43.99999999999999,300.0,456.6478404073873,36.88407667395652,59.03646821288898,461.9231427844598
33.0181,-48.9513,61.1439,22.2,84.99999999999999,43.99999999999999,303.99999999999994,456.79950558764205,37.11592332604347,59.080544886845495,462.09727423301854
36.3523,-46.5289,61.1439,23.1,84.99999999999999,43.99999999999999,308.0,456.98670015920874,37.20810287342547,59.08,462.2896640006588
39.5095,-43.8797,61.1439,22.7,84.99999999999999,43.99999999999999,311.99999999999994,457.2049345013276,37.387013099734475,59.17999999999999,462.53260780282613
42.4741,-41.0168,61.1439,22.1,84.99999999999999,43.99999999999999,315.99999999999994,457.32511597315994,37.4905448868455,59.129999999999995,462.6533902996678
45.2318,-37.954,61.1439,23.0,84.99999999999999,43.99999999999999,319.99999999999994,457.56158418604883,37.487013099734476,59.15,462.8894057698732
47.7692,-34.7063,61.1439,22.2,84.99999999999999,43.99999999999999,323.99999999999994,457.7553784391979,37.448910226309,59.20755798657996,463.0852430059564
50.0738,-31.2896,61.1439,22.2,84.99999999999999,43.99999999999999,327.99999999999994,458.01945511315444,37.493481312623445,59.23864776027095,463.35386023163375
52.1345,-27.7204,61.1439,22.5,84.99999999999999,43.99999999999999,331.99999999999994,458.15389520212415,37.367013099734464,59.29298690026552,463.48348800408166
53.9412,-24.0162,61.1439,21.9,84.99999999999999,43.99999999999999,335.99999999999994,458.40348131262346,37.189455113154494,59.3305448868455,463.7207357965741
55.4851,-20.1949,61.1439,22.1,84.99999999999999,43.99999999999999,339.99999999999994,458.49239153893245,37.15402619946893,59.36999999999998,463.8108360764338
56.7586,-16.2753,61.1439,21.7,84.99999999999999,43.99999999999999,343.99999999999994,458.72836533946344,37.01706357422205,59.39646821288897,464.0365466198099
57.7557,-12.2763,61.1439,22.4,84.99999999999999,43.99999999999999,347.99999999999994,458.80950558764204,36.88353178711103,59.40407667395652,464.10710149722195
58.4713,-8.2176,61.1439,23.0,84.99999999999999,43.99999999999999,351.99999999999994,458.91833481974527,36.57353178711102,59.44994952551242,464.1960337612727
58.9021,-4.1188,61.1439,22.6,84.99999999999999,43.99999999999999,356.0,459.1007369236266,36.488365339463506,59.429999999999986,464.36710946078335
63.0134,-4.4063,56.8761,21.1,84.99999999999999,48.0,356.0,459.04576180898056,36.5905448868455,59.43054488684549,464.3208686624487
62.5526,-8.7912,56.8761,23.0,84.99999999999999,48.0,351.99999999999994,459.05592332604346,36.74701309973447,59.406518687376554,464.3401965962369
61.787,-13.1332,56.8761,22.5,84.99999999999999,48.0,347.99999999999994,458.83579232869874,36.949999999999996,59.36945511315449,464.1339451304307
60.7203,-17.4113,56.8761,22.6,84.99999999999999,48.0,343.99999999999994,458.72348131262345,37.343531787111026,59.32,464.0480945698493
59.3579,-21.6045,56.8761,23.7,84.99999999999999,48.0,339.99999999999994,458.554026199469,37.39298690026553,59.27701309973447,463.8790733532747
57.7062,-25.6925,56.8761,23.4,84.99999999999999,48.0,335.99999999999994,458.3939757249813,37.39488402684006,59.2240766739565,463.7142499322382
55.7734,-29.6553,56.8761,21.4,84.99999999999999,48.0,331.99999999999994,458.14511597315993,37.65651868737655,59.217013099734466,463.4885277222803
53.5689,-33.4736,56.8761,21.0,84.99999999999999,48.0,327.99999999999994,457.9478204526179,37.69,59.20103929920341,463.2941888383762
51.1034,-37.1288,56.8761,22.9,84.99999999999999,48.0,323.99999999999994,457.6899495255124,37.65,59.14701309973446,463.02913683189126
48.389,-40.6032,56.8761,22.2,84.99999999999999,48.0,319.99999999999994,457.42194760106213,37.709999999999994,59.179455113154496,462.77325998229276
45.4388,-43.8797,56.8761,23.0,84.99999999999999,48.0,315.99999999999994,457.2234308381358,37.55054488684549,59.12293642577794,462.55684055075994
42.2672,-46.9425,56.8761,22.5,84.99999999999999,48.0,311.99999999999994,456.9356608600054,37.493531787111024,59.03407667395651,462.2564064458031
38.8897,-49.7765,56.8761,21.8,84.99999999999999,48.0,308.0,456.739172692347,37.27651868737655,59.027557986579964,462.04378939554954
35.3227,-52.3681,56.8761,23.3,84.99999999999999,48.0,303.99999999999994,456.54896070079656,37.34701309973447,59.06298690026552,461.8659863272356
31.5837,-54.7045,56.8761,21.6,84.99999999999999,48.0,300.0,456.3734813126234,37.10298690026553,58.96054488684549,461.65975776071105
27.6907,-56.7744,56.8761,22.5,84.99999999999999,48.0,295.99999999999994,456.1616346605365,36.94,58.989999999999995,461.4410261736301
23.6629,-58.5677,56.8761,22.2,84.99999999999999,48.0,291.99999999999994,456.0395560621296,36.66353178711102,58.9494551131545,461.2931058606735
19.5198,-60.0757,56.8761,23.0,84.99999999999999,48.0,287.99999999999994,456.0678204526179,36.48054488684549,58.960544886845504,461.3079588095096
15.2816,-61.291,56.8761,22.8,84.99999999999999,48.0,283.99999999999994,455.968910226309,36.171897126574535,58.909455113154486,461.17933294590733
10.9689,-62.2077,56.8761,22.4,84.99999999999999,48.0,279.99999999999994,455.90098882471585,35.94353178711102,58.85651868737655,461.08756096936975
6.6028,-62.8213,56.8761,23.4,84.99999999999999,48.0,276.0,455.93407667395644,35.8,58.85135223972903,461.1084513788246
2.2045,-63.1288,56.8761,22.2,84.99999999999999,48.0,272.0,455.9470130997344,35.543531787111014,58.826468212888976,461.0982268116771
-2.2045,-63.1288,56.8761,24.1,84.99999999999999,48.0,267.99999999999994,456.03285590292074,35.28,58.82597380053105,461.1628120919496
-6.6028,-62.8213,56.8761,22.3,84.99999999999999,48.0,263.99999999999994,456.2360043202491,34.940544886845494,58.82402619946894,461.3376197248733
-10.9689,-62.2077,56.8761,22.5,84.99999999999999,48.0,259.99999999999994,456.36358226159854,34.572986900265526,58.85108977369099,461.4395533603462
-15.2816,-61.291,56.8761,22.6,84.99999999999999,48.0,256.0,456.6019476010621,34.38651868737655,58.91298690026552,461.6692660834498
-19.5198,-60.0757,56.8761,22.6,84.99999999999999,48.0,252.0,456.7738447276366,34.237557986579965,58.98353178711101,461.83721442325606
-23.6629,-58.5677,56.8761,22.0,84.99999999999999,48.0,248.0,457.01509601839047,34.16298690026553,58.962179547381986,462.0675776113534
-27.6907,-56.7744,56.8761,21.5,84.99999999999999,48.0,243.99999999999994,457.2354289136856,33.955973800531055,59.06348131262344,462.28318208149324
-31.5837,-54.7045,56.8761,21.5,84.99999999999999,48.0,239.99999999999994,457.54592332604346,33.75597380053105,59.065428913685565,462.5758992989815
-35.3227,-52.3681,56.8761,22.6,84.99999999999999,48.0,236.0,457.781089773691,33.75108977369099,59.139999999999986,462.8176766452421
-38.8897,-49.7765,56.8761,22.6,84.99999999999999,48.0,231.99999999999994,458.1194856328726,33.68701309973447,59.118910226309005,463.1450350748196
-42.2672,-46.9425,56.8761,22.0,84.99999999999999,48.0,228.0,458.33150366319177,33.78244201342003,59.15646821288897,463.3664946562008
-45.4388,-43.8797,56.8761,23.4,84.99999999999999,48.0,224.0,458.65179617759935,33.88646821288897,59.27542891368555,463.70609154698695
-48.389,-40.6032,56.8761,22.9,84.99999999999999,48.0,220.0,458.8749345013276,33.900494412357915,59.26462156080202,463.9264428804905
-51.1034,-37.1288,56.8761,22.7,84.99999999999999,48.0,215.99999999999994,459.1918971265744,34.08945511315451,59.289455113154496,464.25696421726303
-53.5689,-33.4736,56.8761,21.9,84.99999999999999,48.0,212.0,459.421352239729,34.35646821288898,59.30945511315449,464.5061434121875
-55.7734,-29.6553,56.8761,22.2,84.99999999999999,48.0,208.0,459.7607369236265,34.419455113154505,59.309999999999995,464.84654479391645
-57.7062,-25.6925,56.8761,21.3,84.99999999999999,48.0,204.0,459.88251244267695,34.432129072894405,59.33244201342003,464.9707898764795
-59.3579,-21.6045,56.8761,23.3,84.99999999999999,48.0,200.0,460.05303737475305,34.635973800531055,59.345973800531056,465.15630973381445
-60.7203,-17.4113,56.8761,22.5,84.99999999999999,48.0,196.0,460.16776997813037,34.99701309973447,59.36108977369098,465.2987281646799
-61.787,-13.1332,56.8761,22.4,84.99999999999999,48.0,192.0,460.2703634150132,35.332986900265524,59.372986900265516,465.4270930821945
-62.5526,-8.7912,56.8761,22.9,84.99999999999999,48.0,188.0,460.2654289136855,35.49999999999999,59.35945511315449,465.4331960275604
-63.0134,-4.4063,56.8761,22.2,84.99999999999999,48.0,183.99999999999997,460.3859738005311,35.80348131262345,59.35701309973446,465.57533133800024
-63.1673,0.0,56.8761,22.0,84.99999999999999,48.0,180.0,460.40597380053094,36.173531787111024,59.33701309973447,465.6211617149358
-63.0134,4.4063,56.8761,22.7,84.99999999999999,48.0,175.99999999999997,460.4034813126234,36.55054488684549,59.30701309973446,465.6443167688408
-62.5526,8.7912,56.8761,22.6,84.99999999999999,48.0,171.99999999999997,460.36430862027635,36.65,59.32592332604347,465.61581194146817
-61.787,13.1332,56.8761,22.4,84.99999999999999,48.0,167.99999999999997,460.24509601839054,36.93841581395109,59.288415813951076,465.51596237030355
-60.7203,17.4113,56.8761,21.7,84.99999999999999,48.0,163.99999999999997,460.14462156080197,37.06999999999999,59.260544886845494,465.4235381151446
-59.3579,21.6045,56.8761,22.9,84.99999999999999,48.0,159.99999999999997,459.9718466520869,37.34646821288897,59.21999999999999,465.26967105164647
-57.7062,25.6925,56.8761,22.2,84.99999999999999,48.0,155.99999999999997,459.7810392992034,37.58,59.17999999999999,465.09475690342464
-55.7734,29.6553,56.8761,22.4,84.99999999999999,48.0,151.99999999999997,459.568910226309,37.72945511315449,59.17727556577252,464.89681110233505
-53.5689,33.4736,56.8761,21.4,84.99999999999999,48.0,147.99999999999997,459.3854289136856,37.95433913999457,59.16537843919798,464.7322306055586
-51.1034,37.1288,56.8761,22.4,84.99999999999999,48.0,143.99999999999997,459.18041388950076,38.0705448868455,59.13701309973447,464.5354724949137
-48.389,40.6032,56.8761,21.7,84.99999999999999,48.0,139.99999999999997,458.92999999999995,38.037013099734466,59.109999999999985,464.28175859659757
-45.4388,43.8797,56.8761,23.3,84.99999999999999,48.0,136.0,458.6656103855179,38.158910226309,59.08348131262345,464.0270491512303
