X (mm),Y (mm),RingNumber,Angle (deg)
-49.26505234298512,270.55120516760394,2.0,42.940670013427734
-32.942330805100596,273.01978470639693,2.0,278.7186279296875
-16.50089703229567,274.5044997757406,2.0,336.4522705078125
-1.6838893488276108e-14,275.0,2.0,150.5691375732422
16.500897032295697,274.5044997757406,2.0,122.06422424316406
32.94233080510056,273.01978470639693,2.0,25.90175437927246
49.26505234298508,270.55120516760394,2.0,278.97857666015625
92.6108157360068,258.9367428711333,2.0,79.53596496582031
107.98099701611068,252.91323469404819,2.0,63.344566345214844
122.96205387267096,245.97831877507898,2.0,76.83624267578125
137.49999999999994,238.15698604072065,2.0,115.55060577392578
151.54244590306965,229.47742174278324,2.0,44.7899169921875
165.03878769028626,219.97090388894762,2.0,151.80300903320312
177.9403894315971,209.67169052814822,2.0,0.665336549282074
209.6716905281482,177.94038943159717,2.0,184.5504608154297
219.9709038889476,165.03878769028628,2.0,182.42308044433594
229.4774217427832,151.54244590306968,2.0,226.8292236328125
238.15698604072065,137.49999999999997,2.0,239.6240692138672
245.97831877507895,122.962053872671,2.0,13.663910865783691
252.91323469404816,107.98099701611072,2.0,157.41810607910156
258.9367428711333,92.6108157360068,2.0,210.8404541015625
270.55120516760394,49.265052342985136,2.0,242.55078125
273.01978470639693,32.942330805100546,2.0,173.6897430419922
274.5044997757406,16.500897032295686,2.0,184.45462036132812
275.0,3.3677786976552216e-14,2.0,318.114990234375
274.5044997757406,-16.50089703229562,2.0,80.07261657714844
273.01978470639693,-32.9423308051006,2.0,23.40553855895996
270.551205167604,-49.265052342985065,2.0,273.6119079589844
258.9367428711333,-92.61081573600684,2.0,214.09161376953125
252.91323469404819,-107.98099701611066,2.0,311.08148193359375
245.97831877507898,-122.96205387267095,2.0,267.85614013671875
238.15698604072062,-137.50000000000003,2.0,110.6953125
229.47742174278324,-151.54244590306962,2.0,225.1413116455078
219.97090388894762,-165.03878769028623,2.0,303.27838134765625
209.67169052814822,-177.9403894315971,2.0,266.59259033203125
177.94038943159717,-209.67169052814816,2.0,69.52449035644531
165.03878769028628,-219.9709038889476,2.0,318.6170349121094
151.54244590306968,-229.4774217427832,2.0,76.47976684570312
137.5000000000001,-238.1569860407206,2.0,228.41688537597656
122.96205387267091,-245.978318775079,2.0,112.61493682861328
107.98099701611063,-252.9132346940482,2.0,78.59481811523438
92.61081573600681,-258.9367428711333,2.0,333.20306396484375
49.26505234298503,-270.551205167604,2.0,59.0867919921875
32.94233080510057,-273.01978470639693,2.0,315.7516784667969
16.500897032295704,-274.5044997757406,2.0,165.19888305664062
5.051668046482832e-14,-275.0,2.0,91.43445587158203
-16.5008970322956,-274.5044997757406,2.0,66.83395385742188
-32.94233080510046,-273.01978470639693,2.0,164.92425537109375
-49.26505234298517,-270.55120516760394,2.0,96.38780975341797
-92.61081573600673,-258.9367428711333,2.0,34.65513610839844
-107.98099701611054,-252.91323469404824,2.0,158.02110290527344
-122.96205387267104,-245.97831877507895,2.0,143.8003692626953
-137.50000000000003,-238.15698604072062,2.0,163.45957946777344
-151.54244590306962,-229.4774217427833,2.0,226.85935974121094
-165.03878769028623,-219.97090388894765,2.0,164.53297424316406
-177.9403894315971,-209.67169052814825,2.0,325.1308288574219
-209.67169052814816,-177.9403894315972,2.0,0.0
-219.97090388894756,-165.0387876902863,2.0,127.19356536865234
-229.4774217427832,-151.5424459030697,2.0,161.74754333496094
-238.15698604072054,-137.5000000000001,2.0,314.9740295410156
-245.978318775079,-122.96205387267092,2.0,3.9232194423675537
-252.9132346940482,-107.98099701611065,2.0,235.66439819335938
-258.9367428711333,-92.61081573600683,2.0,61.69050216674805
-270.55120516760394,-49.2650523429851,3.0,80.34677124023438
-273.01978470639693,-32.942330805100596,3.0,96.866455078125
-274.5044997757406,-16.500897032295693,3.0,272.6414489746094
-275.0,0.0,3.0,129.4278106689453
-274.5044997757406,16.500897032295693,3.0,242.4398956298828
-273.01978470639693,32.942330805100596,3.0,316.546142578125
-270.55120516760394,49.2650523429851,3.0,133.10501098632812
-258.9367428711333,92.6108157360068,3.0,111.23884582519531
-252.91323469404819,107.98099701611066,3.0,63.69159698486328
-245.97831877507898,122.96205387267098,3.0,113.26465606689453
-238.15698604072065,137.49999999999997,3.0,157.4890899658203
-229.47742174278324,151.54244590306962,3.0,111.03076171875
-219.97090388894762,165.03878769028626,3.0,248.77755737304688
-209.6716905281482,177.94038943159717,3.0,84.37491607666016
-177.94038943159717,209.67169052814816,3.0,180.0268096923828
-165.03878769028626,219.9709038889476,3.0,38.371246337890625
-151.54244590306962,229.4774217427833,3.0,216.85015869140625
-137.50000000000003,238.15698604072062,3.0,183.99606323242188
-122.96205387267099,245.97831877507898,3.0,118.29259490966797
-107.98099701611065,252.91323469404819,3.0,71.68574523925781
-92.61081573600683,258.9367428711333,3.0,5.6231794357299805
-49.26505234298512,270.55120516760394,3.0,153.93299865722656
-32.942330805100596,273.01978470639693,3.0,126.71693420410156
-16.50089703229567,274.5044997757406,3.0,175.50804138183594
-1.6838893488276108e-14,275.0,3.0,97.70265197753906
16.500897032295697,274.5044997757406,3.0,40.178466796875
32.94233080510056,273.01978470639693,3.0,238.5292510986328
49.26505234298508,270.55120516760394,3.0,145.31918334960938
92.6108157360068,258.9367428711333,3.0,42.59331130981445
107.98099701611068,252.91323469404819,3.0,301.6354675292969
122.96205387267096,245.97831877507898,3.0,264.4755859375
137.49999999999994,238.15698604072065,3.0,52.52851486206055
151.54244590306965,229.47742174278324,3.0,224.4762725830078
165.03878769028626,219.97090388894762,3.0,140.3619842529297
177.9403894315971,209.67169052814822,3.0,106.08915710449219
209.6716905281482,177.94038943159717,3.0,170.84251403808594
219.9709038889476,165.03878769028628,3.0,67.02397918701172
