Fecha procesado,2026-06-02 14:10:08
Fecha y Hora,2026-06-01 16:23:35
Medidor,VGM_GAUSSMETER
Firmware,AL-PRG-0VGM-01 4.01
Muestras por punto,5
T estabilizacion (s),3
Velocidad (mm/min),1000
Radio maximo (mm),100
Paso radial (mm),100
Resol theta (deg),3
Resol phi (deg),3
Sentido cascarones,adentro_afuera
Sigma (automatico),1.0
Archivo origen,Measurement_Spherical_100_100_6_6.csv

X,Y,Z,T_robot (C),radio,theta_deg,phi_deg,x axis (gauss),y axis (gauss),z axis (gauss),Magnitude (gauss)
19.5181,-50.8464,83.8671,21.6,100.0,32.99999999999999,291.0,455.9621290728944,37.5694551131545,53.989999999999995,460.6819371390484
22.1525,-49.7553,83.8671,23.3,100.0,32.99999999999999,294.0,456.0381838676312,37.73537843919797,53.99353178711102,460.7711855206254
24.7261,-48.5277,83.8671,22.6,100.0,32.99999999999999,296.99999999999994,456.0673765147476,37.860544886845496,54.00054488684549,460.8111669960371
27.232,-47.1671,83.8671,22.0,100.0,32.99999999999999,300.0,456.2108578273711,37.96054488684549,54.077013099734465,460.9703603416177
29.6632,-45.6773,83.8671,21.5,100.0,32.99999999999999,303.0,456.4109888247159,38.06701309973447,54.043531787111014,461.1732771251114
32.0131,-44.0622,83.8671,20.8,100.0,32.99999999999999,305.99999999999994,456.43303737475304,38.184571086314435,54.10755798657996,461.2123230221192
34.2752,-42.3264,83.8671,22.5,100.0,32.99999999999999,309.0,456.5889607007966,38.22999999999999,54.139999999999986,461.37419903353236
36.4435,-40.4746,83.8671,21.6,100.0,32.99999999999999,311.99999999999994,456.72311836895886,38.29592332604347,54.12701309973447,461.51090793518523
38.5118,-38.5118,83.8671,22.6,100.0,32.99999999999999,314.99999999999994,456.85644825811954,38.26592332604348,54.18108977369099,461.64671090790114
40.4746,-36.4435,83.8671,23.0,100.0,32.99999999999999,318.0,456.95688210238967,38.42348131262344,54.163481312623446,461.7571209248664
42.3264,-34.2752,83.8671,23.0,100.0,32.99999999999999,321.0,457.1101814718322,38.24999999999999,54.24646821288897,461.9041673537741
44.0622,-32.0131,83.8671,22.6,100.0,32.99999999999999,323.99999999999994,457.26696262524683,38.29,54.275923326043475,462.0660938236146
45.6773,-29.6632,83.8671,21.8,100.0,32.99999999999999,327.0,457.3810392992034,38.287013099734466,54.269999999999996,462.17804294721606
47.1671,-27.232,83.8671,21.9,100.0,32.99999999999999,329.99999999999994,457.40805239893785,38.14999999999999,54.31999999999999,462.1993198820066
48.5277,-24.7261,83.8671,22.2,100.0,32.99999999999999,332.99999999999994,457.58516644764745,38.012442013420035,54.3294551131545,462.3643801090619
49.7553,-22.1525,83.8671,22.1,100.0,32.99999999999999,335.99999999999994,457.7270330545038,38.08,54.35407667395651,462.51323098907903
50.8464,-19.5181,83.8671,22.6,100.0,32.99999999999999,339.0,457.8949445949278,37.97646821288897,54.39348131262344,462.6755269439083
51.7983,-16.8303,83.8671,21.2,100.0,32.99999999999999,341.99999999999994,457.9972450460542,37.843531787111026,54.39999999999999,462.76664677556175
52.6081,-14.0963,83.8671,21.9,100.0,32.99999999999999,345.0,458.095711334493,37.839999999999996,54.44348131262344,462.8689220508254
53.2737,-11.3237,83.8671,21.8,100.0,32.99999999999999,347.99999999999994,458.1934813126234,37.690544886845494,54.49945511315449,462.9600782992843
53.7934,-8.52,83.8671,22.2,100.0,32.99999999999999,351.0,458.23841581395106,37.54,54.442986900265524,462.9856759666567
54.1655,-5.693,83.8671,21.5,100.0,32.99999999999999,353.99999999999994,458.29696262524686,37.419455113154505,54.467013099734466,463.03669086639235
54.3893,-2.8504,83.8671,22.3,100.0,32.99999999999999,356.99999999999994,458.34701309973445,37.31,54.52,463.08363274623315
58.698,-3.0762,80.9017,23.0,100.0,35.99999999999999,356.99999999999994,458.4978709271055,37.39592332604347,54.56537843919798,463.24521934965384
58.4565,-6.144,80.9017,23.1,100.0,35.99999999999999,353.99999999999994,458.35797187608074,37.471897126574525,54.52646821288897,463.1083125926264
58.0549,-9.195,80.9017,23.6,100.0,35.99999999999999,351.0,458.2810897736909,37.6494551131545,54.49108977369098,463.0424576420651
57.4941,-12.2207,80.9017,21.9,100.0,35.99999999999999,347.99999999999994,458.2075579865799,38.037013099734466,54.46755798657997,462.99859117992554
56.7757,-15.213,80.9017,20.9,100.0,35.99999999999999,345.0,458.133531787111,37.99298690026553,54.48402619946894,462.92365365386115
55.9017,-18.1636,80.9017,21.9,100.0,35.99999999999999,341.99999999999994,458.0029869002655,38.201089773690995,54.43,462.805233515636
54.8745,-21.0643,80.9017,21.9,100.0,35.99999999999999,339.0,457.8954289136855,38.43755798657996,54.369455113154494,462.7112569770926
53.6969,-23.9074,80.9017,23.3,100.0,35.99999999999999,335.99999999999994,457.78028242080745,38.28298690026553,54.377507512092386,462.58543792742523
52.372,-26.6849,80.9017,21.6,100.0,35.99999999999999,332.99999999999994,457.63103929920334,38.38298690026553,54.37,462.44515211369117
50.9037,-29.3893,80.9017,21.5,100.0,35.99999999999999,329.99999999999994,457.4576589355551,38.442986900265524,54.28298690026552,462.2683372538369
49.2958,-32.0131,80.9017,22.0,100.0,35.99999999999999,327.0,457.3651969673657,38.509455113154495,54.26701309973448,462.1804953055419
47.5528,-34.5492,80.9017,22.6,100.0,35.99999999999999,323.99999999999994,457.2653784391979,38.51,54.261089773691,462.0810667865233
45.6795,-36.9905,80.9017,21.3,100.0,35.99999999999999,321.0,457.10623626656906,38.64488402684006,54.18,461.925330216082
43.681,-39.3305,80.9017,21.6,100.0,35.99999999999999,318.0,456.7830573295224,38.57542891368556,54.21054488684548,461.6033019337159
41.5627,-41.5627,80.9017,21.5,100.0,35.99999999999999,314.99999999999994,456.6680523989378,38.547013099734464,54.14999999999999,461.4800156027887
39.3305,-43.681,80.9017,21.7,100.0,35.99999999999999,311.99999999999994,456.49571133449297,38.52054488684549,54.16054488684548,461.3084992362532
36.9905,-45.6795,80.9017,21.7,100.0,35.99999999999999,309.0,456.39358226159857,38.334026199468944,54.08701309973447,461.1832656117164
34.5492,-47.5528,80.9017,22.6,100.0,35.99999999999999,305.99999999999994,456.2256103855179,38.3505448868455,54.12353178711103,461.022698527813
32.0131,-49.2958,80.9017,22.2,100.0,35.99999999999999,303.0,456.13329984079115,38.293531787111014,54.04402619946894,460.91727952879836
29.3893,-50.9037,80.9017,21.1,100.0,35.99999999999999,300.0,456.04683162790207,38.12706357422205,54.067013099734474,460.82060231739604
26.6849,-52.372,80.9017,21.6,100.0,35.99999999999999,296.99999999999994,455.9304944123578,38.07407667395652,53.97537843919798,460.69034342747625
23.9074,-53.6969,80.9017,22.0,100.0,35.99999999999999,294.0,455.7339757249813,38.03755798657996,53.971089773690984,460.4923354183434
21.0643,-54.8745,80.9017,22.2,100.0,35.99999999999999,291.0,455.7040766739565,37.78999999999999,54.03298690026553,460.4496207736819
18.1636,-55.9017,80.9017,22.9,100.0,35.99999999999999,287.99999999999994,455.60184665208686,37.64244201342003,53.94755798657996,460.3263354689158
15.213,-56.7757,80.9017,21.3,100.0,35.99999999999999,284.99999999999994,455.50457108631446,37.44701309973447,53.879999999999995,460.2062010345134
12.2207,-57.4941,80.9017,22.6,100.0,35.99999999999999,282.0,455.53805239893785,37.21298690026553,53.89651868737655,460.2222922719797
9.195,-58.0549,80.9017,23.6,100.0,35.99999999999999,278.99999999999994,455.5203429888951,37.150544886845495,53.88999999999999,460.19895475990614
6.144,-58.4565,80.9017,21.8,100.0,35.99999999999999,276.0,455.5272250912849,36.95646821288898,53.87462156080201,460.18833991144976
3.0762,-58.698,80.9017,22.3,100.0,35.99999999999999,273.0,455.5327549539455,36.7805448868455,53.87950558764207,460.1802912342872
0.0,-58.7785,80.9017,20.9,100.0,35.99999999999999,270.0,455.53711404870955,36.64298690026553,53.86353178711101,460.1717623033612
-3.0762,-58.698,80.9017,21.3,100.0,35.99999999999999,266.99999999999994,455.61054488684545,36.361089773690985,53.871089773690976,460.222980494264
-6.144,-58.4565,80.9017,21.8,100.0,35.99999999999999,263.99999999999994,455.7310897736909,36.251039299203406,53.843481312623446,460.3304079858848
-9.195,-58.0549,80.9017,22.6,100.0,35.99999999999999,260.99999999999994,455.7576084610675,36.13054488684549,53.824076673956526,460.34491978708314
-12.2207,-57.4941,80.9017,22.1,100.0,35.99999999999999,258.0,455.8470130997344,35.90701309973446,53.839999999999996,460.41780867131314
-15.213,-56.7757,80.9017,22.5,100.0,35.99999999999999,254.99999999999997,455.92542891368555,35.79353178711102,53.8094551131545,460.4830410639437
-18.1636,-55.9017,80.9017,22.2,100.0,35.99999999999999,252.0,456.06005047448747,35.629455113154506,53.85755798657996,460.60923162994703
-21.0643,-54.8745,80.9017,21.9,100.0,35.99999999999999,249.0,456.21651868737655,35.527013099734475,53.913531787111026,460.7627909160829
-23.9074,-53.6969,80.9017,21.5,100.0,35.99999999999999,245.99999999999997,456.33005047448756,35.51,53.90864776027095,460.87332030547105
-26.6849,-52.372,80.9017,22.6,100.0,35.99999999999999,242.99999999999997,456.4608777821404,35.47945511315449,53.93239153893244,461.0032836519466
-29.3893,-50.9037,80.9017,21.8,100.0,35.99999999999999,239.99999999999994,456.68026246603813,35.35402619946894,53.9894551131545,461.2175523090785
-32.0131,-49.2958,80.9017,22.5,100.0,35.99999999999999,236.99999999999997,456.83228049635716,35.27054488684549,53.96701309973447,461.3590601072274
-34.5492,-47.5528,80.9017,21.8,100.0,35.99999999999999,233.99999999999997,457.0116346605364,35.32592332604348,54.03646821288898,461.5490168669582
-36.9905,-45.6795,80.9017,21.8,100.0,35.99999999999999,231.0,457.2124924879075,35.27298690026553,53.99462156080201,461.7389587736402
-39.3305,-43.681,80.9017,22.0,100.0,35.99999999999999,228.0,457.30592332604346,35.25298690026553,54.04701309973447,461.83607505204515
-41.5627,-41.5627,80.9017,21.4,100.0,35.99999999999999,224.99999999999997,457.5638447276366,35.309999999999995,54.04,462.0950007324649
-43.681,-39.3305,80.9017,22.3,100.0,35.99999999999999,221.99999999999997,457.6962057468509,35.33755798657997,54.077557986579954,462.23256271849834
-45.6795,-36.9905,80.9017,22.4,100.0,35.99999999999999,219.0,457.9110392992034,35.39999999999999,54.05597380053105,462.4475410417924
-47.5528,-34.5492,80.9017,20.8,100.0,35.99999999999999,215.99999999999994,458.09836533946356,35.39651868737655,54.110544886845496,462.6391433177977
-49.2958,-32.0131,80.9017,22.5,100.0,35.99999999999999,212.99999999999997,458.2343391399946,35.53407667395652,54.11293642577794,462.78460439037775
-50.9037,-29.3893,80.9017,22.4,100.0,35.99999999999999,209.99999999999997,458.3467001592088,35.705973800531055,54.13239153893246,462.911362925565
-52.372,-26.6849,80.9017,21.8,100.0,35.99999999999999,207.0,458.5022300218695,35.690544886845494,54.17402619946893,463.0690391766739
-53.6969,-23.9074,80.9017,21.8,100.0,35.99999999999999,204.0,458.5562057468509,35.79701309973447,54.12244201342003,463.1246686425879
-54.8745,-21.0643,80.9017,22.4,100.0,35.99999999999999,200.99999999999997,458.64571133449294,35.97348131262344,54.10298690026552,463.2246896213575
-55.9017,-18.1636,80.9017,21.3,100.0,35.99999999999999,197.99999999999997,458.7672755657724,36.189455113154494,54.13701309973447,463.3658446398366
-56.7757,-15.213,80.9017,22.3,100.0,35.99999999999999,194.99999999999997,458.79119072266616,36.30651868737655,54.16108977369098,463.4014929080316
-57.4941,-12.2207,80.9017,21.3,100.0,35.99999999999999,192.0,459.0340261994689,36.359455113154496,54.077557986579954,463.6363116310155
-58.0549,-9.195,80.9017,21.8,100.0,35.99999999999999,188.99999999999997,458.9921795473819,36.610544886845496,54.0994551131545,463.6171954599053
-58.4565,-6.144,80.9017,21.9,100.0,35.99999999999999,186.0,459.1083653394635,36.70836533946351,54.1294551131545,463.74345614942837
-58.698,-3.0762,80.9017,21.2,100.0,35.99999999999999,182.99999999999997,459.0710897736909,36.85298690026553,54.14999999999999,463.72042289452304
-58.7785,0.0,80.9017,22.0,100.0,35.99999999999999,180.0,459.03656916186407,37.137013099734475,54.10999999999999,463.7042394348629
-58.698,3.0762,80.9017,20.8,100.0,35.99999999999999,176.99999999999997,459.1269626252468,37.25999999999999,54.082986900265524,463.8004364826957
-58.4565,6.144,80.9017,22.0,100.0,35.99999999999999,173.99999999999997,459.00706357422195,37.46999999999999,54.06592332604347,463.696678202602
-58.0549,9.195,80.9017,22.4,100.0,35.99999999999999,170.99999999999997,459.0145511315449,37.63108977369099,54.098910226309,463.7209820093582
-57.4941,12.2207,80.9017,22.3,100.0,35.99999999999999,167.99999999999997,458.9427244342275,37.717013099734466,54.0305448868455,463.64889428213485
-56.7757,15.213,80.9017,22.5,100.0,35.99999999999999,164.99999999999997,458.86298690026547,38.0694551131545,54.01597380053105,463.5970767652287
-55.9017,18.1636,80.9017,22.5,100.0,35.99999999999999,161.99999999999997,458.83724504605425,38.189455113154494,54.023481312623446,463.58234269267405
-54.8745,21.0643,80.9017,21.8,100.0,35.99999999999999,159.0,458.70963658498675,38.2405448868455,54.037013099734466,463.46183095689156
-53.6969,23.9074,80.9017,22.9,100.0,35.99999999999999,155.99999999999997,458.5253178711102,38.42999999999999,53.980544886845486,463.2884967869193
-52.372,26.6849,80.9017,23.0,100.0,35.99999999999999,152.99999999999997,458.3695865818478,38.47108977369099,53.968102873425465,463.1363285031159
-50.9037,29.3893,80.9017,23.0,100.0,35.99999999999999,150.0,458.3310392992034,38.58651868737655,53.980544886845486,463.10923143010217
-49.2958,32.0131,80.9017,22.4,100.0,35.99999999999999,147.0,458.0964177384013,38.688910226309005,53.930544886845496,462.8797504655473
-47.5528,34.5492,80.9017,21.8,100.0,35.99999999999999,143.99999999999997,457.9494551131544,38.65945511315449,53.91054488684549,462.72951468225756
-45.6795,36.9905,80.9017,21.2,100.0,35.99999999999999,141.0,457.89891022630894,38.682986900265526,53.933531787111015,462.6841377365327
-43.681,39.3305,80.9017,22.2,100.0,35.99999999999999,138.0,457.79158418604896,38.69054488684549,53.88298690026552,462.57266358109354
-41.5627,41.5627,80.9017,22.3,100.0,35.99999999999999,135.0,457.5689607007966,38.69298690026552,53.89701309973447,462.35418139467953
-39.3305,43.681,80.9017,22.3,100.0,35.99999999999999,131.99999999999997,457.39701309973447,38.87597380053105,53.83597380053106,462.1922554592945
-36.9905,45.6795,80.9017,21.6,100.0,35.99999999999999,129.0,457.2605448868454,38.65353178711102,53.90298690026552,462.0463541968513
-34.5492,47.5528,80.9017,22.2,100.0,35.99999999999999,126.0,457.121089773691,38.771089773690996,53.83597380053106,461.91038112731127
-32.0131,49.2958,80.9017,22.1,100.0,35.99999999999999,122.99999999999999,457.02678115341456,38.512986900265524,53.897013099734465,461.80257347973287
-29.3893,50.9037,80.9017,23.0,100.0,35.99999999999999,119.99999999999997,456.90787092710553,38.454026199468935,53.818910226309,461.67086733303574
-26.6849,52.372,80.9017,22.0,100.0,35.99999999999999,116.99999999999999,456.70462156080197,38.489455113154506,53.851089773690994,461.47642342780307
-23.9074,53.6969,80.9017,23.3,100.0,35.99999999999999,114.0,456.61755798657987,38.37353178711103,53.86348131262344,461.3820508239992
-21.0643,54.8745,80.9017,22.0,100.0,35.99999999999999,110.99999999999999,456.54140271421653,38.21646821288898,53.81646821288897,461.28815623841905
-18.1636,55.9017,80.9017,20.5,100.0,35.99999999999999,107.99999999999997,456.41999999999996,38.02163466053649,53.827820452618,461.1532232967027
-15.213,56.7757,80.9017,23.0,100.0,35.99999999999999,104.99999999999999,456.33239153893237,38.03646821288897,53.87244201342002,461.0729492067832
-12.2207,57.4941,80.9017,21.9,100.0,35.99999999999999,102.0,456.3120281239192,37.905923326043464,53.891089773690986,461.0442230315443
-9.195,58.0549,80.9017,22.0,100.0,35.99999999999999,98.99999999999999,456.25298690026557,37.78,53.85402619946894,460.97111904468267
-6.144,58.4565,80.9017,22.1,100.0,35.99999999999999,96.0,456.2618971265745,37.52,53.884076673956514,460.9622141657011
-3.0762,58.698,80.9017,22.6,100.0,35.99999999999999,93.0,456.231089773691,37.40348131262344,53.92701309973447,460.9272723893135
0.0,58.7785,80.9017,22.4,100.0,35.99999999999999,90.0,456.2226739597399,37.287013099734466,53.96646821288897,460.91412353305867
3.0762,58.698,80.9017,21.8,100.0,35.99999999999999,86.99999999999999,456.2882343421188,37.039455113154496,53.97407667395651,460.9599494391393
6.144,58.4565,80.9017,22.0,100.0,35.99999999999999,83.99999999999999,456.2670130997344,36.85298690026553,54.019999999999996,460.92937667979504
9.195,58.0549,80.9017,22.6,100.0,35.99999999999999,80.99999999999999,456.3238447276365,36.77049441235792,54.10407667395651,460.9889061995774
12.2207,57.4941,80.9017,21.8,100.0,35.99999999999999,77.99999999999999,456.3496870594744,36.64651868737655,54.16701309973446,461.0120058299255
15.213,56.7757,80.9017,22.1,100.0,35.99999999999999,75.0,456.4270130997343,36.59,54.217013099734466,461.0899379693747
18.1636,55.9017,80.9017,21.3,100.0,35.99999999999999,71.99999999999999,456.49194760106207,36.362936425777946,54.19054488684549,461.13314403244664
21.0643,54.8745,80.9017,21.3,100.0,35.99999999999999,69.0,456.5822300218695,36.282391538932444,54.24457108631443,461.2225256856672
23.9074,53.6969,80.9017,23.0,100.0,35.99999999999999,65.99999999999999,456.6643391399945,36.12348131262345,54.309455113154506,461.2989718815761
26.6849,52.372,80.9017,24.5,100.0,35.99999999999999,63.0,456.8549345013276,36.07506549867236,54.33,461.4862841178986
29.3893,50.9037,80.9017,21.8,100.0,35.99999999999999,59.999999999999986,457.02547938817315,35.95407667395652,54.321089773690986,461.6446308944442
32.0131,49.2958,80.9017,21.4,100.0,35.99999999999999,57.0,457.1288597518214,35.832986900265524,54.410544886845486,461.7480966534441
34.5492,47.5528,80.9017,21.9,100.0,35.99999999999999,53.999999999999986,457.234621560802,35.89701309973447,54.40402619946893,461.8570046779033
36.9905,45.6795,80.9017,21.9,100.0,35.99999999999999,51.0,457.35919264711646,35.75646821288897,54.453531787111025,461.9752625866145
39.3305,43.681,80.9017,21.3,100.0,35.99999999999999,48.0,457.4669121507592,35.817013099734474,54.48348131262344,462.09012527436676
41.5627,41.5627,80.9017,21.6,100.0,35.99999999999999,45.0,457.56542891368554,35.821897126574534,54.51353178711101,462.19157845921023
43.681,39.3305,80.9017,22.5,100.0,35.99999999999999,41.99999999999999,457.75696262524673,35.839999999999996,54.507013099734465,462.38183021064543
45.6795,36.9905,80.9017,20.2,100.0,35.99999999999999,38.99999999999999,457.8841271484441,35.86353178711102,54.59701309973448,462.5201624212184
47.5528,34.5492,80.9017,22.3,100.0,35.99999999999999,35.99999999999999,458.0110897736909,35.868910226309,54.541089773691,462.63967355838474
49.2958,32.0131,80.9017,23.0,100.0,35.99999999999999,32.99999999999999,458.12244201341997,35.96108977369099,54.57597380053105,462.7611789793165
50.9037,29.3893,80.9017,22.1,100.0,35.99999999999999,29.999999999999993,458.17815334791294,36.04353178711102,54.60542891368556,462.82621928304764
52.372,26.6849,80.9017,21.8,100.0,35.99999999999999,26.999999999999993,458.3176084610675,36.17999999999999,54.571039299203406,462.9708640461812
53.6969,23.9074,80.9017,23.1,100.0,35.99999999999999,24.0,458.33173560951167,36.220544886845495,54.59891022630901,462.9913052494915
54.8745,21.0643,80.9017,21.8,100.0,35.99999999999999,20.999999999999996,458.47805239893785,36.35298690026553,54.60353178711101,463.1470715352955
55.9017,18.1636,80.9017,22.1,100.0,35.99999999999999,17.999999999999996,458.4804439378703,36.3105448868455,54.61701309973447,463.14769918826414
56.7757,15.213,80.9017,21.3,100.0,35.99999999999999,14.999999999999996,458.5274570376048,36.523481312623446,54.62537843919798,463.2119660740552
57.4941,12.2207,80.9017,22.1,100.0,35.99999999999999,12.0,458.5065386421458,36.749455113154504,54.60000000000001,463.20614031844974
58.0549,9.195,80.9017,21.6,100.0,35.99999999999999,8.999999999999998,458.5803129405256,36.7894551131545,54.63054488684549,463.2859417884238
58.4565,6.144,80.9017,22.6,100.0,35.99999999999999,6.0,458.55571133449297,37.0194551131545,54.58701309973446,463.27478072253007
58.698,3.0762,80.9017,21.5,100.0,35.99999999999999,3.0,458.56298690026557,37.2,54.55,463.29208438618195
58.7785,0.0,80.9017,21.3,100.0,35.99999999999999,0.0,458.5225429623951,37.30646821288897,54.549455113154494,463.26055090884097
62.932,0.0,77.7146,22.5,100.0,38.99999999999999,0.0,458.7423410644448,37.33646821288897,54.56457108631444,463.48229713952713
62.8458,3.2936,77.7146,21.8,100.0,38.99999999999999,3.0,458.7675075120923,37.133531787111025,54.60000000000001,463.495075628471
62.5873,6.5782,77.7146,22.2,100.0,38.99999999999999,6.0,458.81049441235785,36.97755798657997,54.60402619946893,463.52562955542754
62.1572,9.8447,77.7146,21.9,100.0,38.99999999999999,8.999999999999998,458.7710392992034,36.77701309973447,54.63402619946894,463.4741546310576
61.5568,13.0843,77.7146,22.7,100.0,38.99999999999999,12.0,458.7014027142166,36.53646821288898,54.672986900265535,463.390791727736
60.7877,16.288,77.7146,21.8,100.0,38.99999999999999,14.999999999999996,458.68636726391384,36.49298690026553,54.660494412357906,463.371008217036
59.8519,19.4471,77.7146,21.9,100.0,38.99999999999999,17.999999999999996,458.58945511315443,36.29999999999999,54.620544886845494,463.25520209136965
58.7521,22.5528,77.7146,22.8,100.0,38.99999999999999,20.999999999999996,458.5516346605365,36.218910226309006,54.63999999999999,463.2137095421848
57.4913,25.5968,77.7146,21.3,100.0,38.99999999999999,24.0,458.496730678927,36.16701309973447,54.66108977369099,463.1577912710402
56.0729,28.5705,77.7146,22.6,100.0,38.99999999999999,26.999999999999993,458.35792140159316,35.97,54.652986900265525,463.0040755638223
54.5007,31.466,77.7146,22.9,100.0,38.99999999999999,29.999999999999993,458.2068515826715,35.951089773690995,54.59000000000001,462.84561982719504
52.7792,34.2752,77.7146,22.7,100.0,38.99999999999999,32.99999999999999,458.132774908715,35.767557986579966,54.60353178711102,462.75966044320324
50.9131,36.9905,77.7146,20.6,100.0,38.99999999999999,35.99999999999999,458.02108977369096,35.798910226309005,54.628910226309,462.65451309090776
48.9074,39.6044,77.7146,22.0,100.0,38.99999999999999,38.99999999999999,457.857063574222,35.673531787111024,54.55592332604348,462.47382661609333
46.7676,42.1098,77.7146,21.5,100.0,38.99999999999999,41.99999999999999,457.6767001592088,35.58353178711103,54.53353178711101,462.2856862290271
44.4997,44.4997,77.7146,21.5,100.0,38.99999999999999,45.0,457.5619476010621,35.55353178711102,54.53810287342545,462.17030863097057
42.1098,46.7676,77.7146,23.0,100.0,38.99999999999999,48.0,457.36288595129037,35.61239153893245,54.501897126574534,461.9734934681978
39.6044,48.9074,77.7146,22.4,100.0,38.99999999999999,51.0,457.2429869002655,35.599455113154505,54.495428913685565,461.85303078611105
36.9905,50.9131,77.7146,21.4,100.0,38.99999999999999,53.999999999999986,457.05999999999995,35.77646821288897,54.41108977369098,461.6756068584829
34.2752,52.7792,77.7146,22.1,100.0,38.99999999999999,57.0,456.99896070079654,35.762986900265524,54.40999999999998,461.61400478498996
31.466,54.5007,77.7146,22.2,100.0,38.99999999999999,59.999999999999986,456.7909083018586,35.86999999999999,54.38701309973446,461.4136300556668
28.5705,56.0729,77.7146,21.3,100.0,38.99999999999999,63.0,456.680595361333,35.97353178711102,54.34,461.3069442018187
25.5968,57.4913,77.7146,22.1,100.0,38.99999999999999,65.99999999999999,456.6237437786614,35.98402619946894,54.30646821288897,461.24753225759616
22.5528,58.7521,77.7146,21.5,100.0,38.99999999999999,69.0,456.45841581395104,36.17054488684549,54.25651868737654,461.09257585095287
19.4471,59.8519,77.7146,22.0,100.0,38.99999999999999,71.99999999999999,456.2909083018587,36.3394551131545,54.227013099734464,460.9365660766945
16.288,60.7877,77.7146,22.6,100.0,38.99999999999999,75.0,456.27085782737106,36.41651868737655,54.211089773690986,460.9209268304969
13.0843,61.5568,77.7146,22.0,100.0,38.99999999999999,77.99999999999999,456.12163466053653,36.43353178711102,54.15750751209238,460.7682535329498
9.8447,62.1572,77.7146,21.3,100.0,38.99999999999999,80.99999999999999,456.114026199469,36.686468212888975,54.03005047448758,460.76582794311133
6.5782,62.5873,77.7146,21.3,100.0,38.99999999999999,83.99999999999999,456.02194760106204,36.84646821288897,54.01945511315451,460.6862060495748
3.2936,62.8458,77.7146,23.4,100.0,38.99999999999999,86.99999999999999,455.9591421726289,37.07999999999999,53.97945511315449,460.63808711950065
0.0,62.932,77.7146,21.2,100.0,38.99999999999999,90.0,455.908910226309,37.29407667395652,53.91651868737655,460.59827785834136
-3.2936,62.8458,77.7146,21.4,100.0,38.99999999999999,93.0,455.93241149370175,37.44945511315451,53.932936425777946,460.63606803011135
-6.5782,62.5873,77.7146,21.7,100.0,38.99999999999999,96.0,455.9089607007965,37.58,53.884026199468934,460.617764666915
-9.8447,62.1572,77.7146,22.5,100.0,38.99999999999999,98.99999999999999,456.01457108631445,37.7805448868455,53.84407667395652,460.7340265357587
-13.0843,61.5568,77.7146,20.7,100.0,38.99999999999999,102.0,456.119667104705,37.87298690026553,53.86298690026552,460.847843885889
-16.288,60.7877,77.7146,21.9,100.0,38.99999999999999,104.99999999999999,456.0532693210729,38.1305448868455,53.86945511315449,460.804124445512
-19.4471,59.8519,77.7146,22.1,100.0,38.99999999999999,107.99999999999997,456.21054488684547,38.26348131262345,53.830000000000005,460.9661854931595
-22.5528,58.7521,77.7146,21.4,100.0,38.99999999999999,110.99999999999999,456.3680523989379,38.480544886845486,53.82054488684549,461.13902744953737
-25.5968,57.4913,77.7146,21.9,100.0,38.99999999999999,114.0,456.3929869002654,38.48701309973447,53.86298690026552,461.1691989139161
-28.5705,56.0729,77.7146,21.3,100.0,38.99999999999999,116.99999999999999,456.51262348525216,38.62706357422205,53.85293642577795,461.29812941679427
-31.466,54.5007,77.7146,23.2,100.0,38.99999999999999,119.99999999999997,456.6504944123579,38.85,53.86701309973446,461.454929161384
-34.2752,52.7792,77.7146,21.2,100.0,38.99999999999999,122.99999999999999,456.82891022630906,38.878910226309,53.88999999999999,461.6366048949569
-36.9905,50.9131,77.7146,21.7,100.0,38.99999999999999,126.0,456.9958428031863,38.984026199468936,53.87298690026552,461.8086761372848
-39.6044,48.9074,77.7146,21.8,100.0,38.99999999999999,129.0,457.130857827371,39.179455113154496,53.90646821288897,461.9627238166939
-42.1098,46.7676,77.7146,21.4,100.0,38.99999999999999,131.99999999999997,457.28402619946894,39.112986900265525,53.88298690026553,462.10592144956456
-44.4997,44.4997,77.7146,22.9,100.0,38.99999999999999,135.0,457.49207859840675,39.00646821288897,53.910544886845486,462.30601704145107
-46.7676,42.1098,77.7146,21.8,100.0,38.99999999999999,138.0,457.71968705947444,39.06999999999999,53.91353178711102,462.5369668811165
-48.9074,39.6044,77.7146,21.3,100.0,38.99999999999999,141.0,457.8710392992034,38.96592332604347,53.94592332604348,462.6817420788107
-50.9131,36.9905,77.7146,22.0,100.0,38.99999999999999,143.99999999999997,458.10566086000546,38.78999999999999,53.984026199468936,462.9035922270287
-52.7792,34.2752,77.7146,22.2,100.0,38.99999999999999,147.0,458.24335031527875,38.95,53.97945511315449,463.0527531313083
-54.5007,31.466,77.7146,21.8,100.0,38.99999999999999,150.0,458.4219980755496,38.862936425777946,53.99891022630899,463.22450113615776
-56.0729,28.5705,77.7146,22.6,100.0,38.99999999999999,152.99999999999997,458.5028859512903,38.756468212888976,54.07646821288896,463.30467801262074
-57.4913,25.5968,77.7146,21.7,100.0,38.99999999999999,155.99999999999997,458.68787092710556,38.563481312623445,54.06999999999999,463.47089436834125
-58.7521,22.5528,77.7146,21.5,100.0,38.99999999999999,159.0,458.81168513502405,38.467013099734466,54.077013099734465,463.5862345443881
-59.8519,19.4471,77.7146,22.1,100.0,38.99999999999999,161.99999999999997,459.0004944123579,38.230544886845486,54.091089773690996,463.75518803140045
