Fecha y Hora,2025-10-03 13:33:54
X,Y,Z,Gauss
-68.33003557900004,-210.29822559608763,-71.84645119217525,441.55
-23.113400699997225,-219.90931803625728,-71.84645119217525,441.24
23.113400699997143,-219.90931803625728,-71.84645119217525,441.29
68.33003557899995,-210.29822559608766,-71.84645119217525,441.8
110.56032001931163,-191.49609157452215,-71.84645119217525,442.64
147.95858794750268,-164.32465945095242,-71.84645119217525,443.57
178.8903555983116,-129.97145119217532,-71.84645119217525,444.5
202.00375629830887,-89.93786684408197,-71.84645119217525,445.32
216.28862352650276,-45.9735661451354,-71.84645119217525,445.96
201.350906379882,0.0,-116.24999999999994,445.99
196.9509059810587,41.863207393129635,-116.24999999999994,446.03
183.94320591556178,81.89679174122293,-116.24999999999994,445.72
162.89630509412356,118.35109330581707,-116.24999999999994,445.23
134.73005407687614,149.63288418139254,-116.24999999999994,444.56
100.67545318994102,174.375,-116.24999999999994,443.91
62.22085190418257,191.49609157452218,-116.24999999999994,443.42
21.046900821438225,200.24788504704,-116.24999999999994,443.09
-21.046900821438243,200.24788504704,-116.24999999999994,442.92
-62.22085190418254,191.49609157452218,-116.24999999999994,443.11
-100.67545318994095,174.37500000000003,-116.24999999999994,443.46
-134.73005407687614,149.63288418139254,-116.24999999999994,444.01
-162.89630509412353,118.3510933058171,-116.24999999999994,444.53
-183.94320591556175,81.89679174122297,-116.24999999999994,445.0
-196.9509059810587,41.86320739312963,-116.24999999999994,445.31
-201.350906379882,2.4658374300354087e-14,-116.24999999999994,445.3
-196.95090598105867,-41.86320739312966,-116.24999999999994,445.01
-183.94320591556178,-81.89679174122293,-116.24999999999994,444.65
-162.8963050941236,-118.35109330581706,-116.24999999999994,443.83
-134.73005407687612,-149.63288418139257,-116.24999999999994,443.15
-100.67545318994108,-174.37499999999994,-116.24999999999994,442.45
-62.22085190418259,-191.49609157452218,-116.24999999999994,441.89
-21.046900821438204,-200.24788504704,-116.24999999999994,441.63
21.04690082143813,-200.24788504704,-116.24999999999994,441.76
62.22085190418252,-191.49609157452218,-116.24999999999994,442.18
100.67545318994102,-174.375,-116.24999999999994,442.73
134.73005407687606,-149.63288418139263,-116.24999999999994,443.62
162.89630509412353,-118.35109330581712,-116.24999999999994,444.36
183.9432059155618,-81.89679174122291,-116.24999999999994,445.15
